consultation_details.consultation_identifier -> NA,NA
consultation_details.consultation_type_code -> NA,NA
consultation_details.consultation_duration -> NA,NA
consultation_details.event_date -> NA,NA
consultation_details.patient_identifier -> NA,NA
consultation_details.staff_identifier -> NA,NA
consultation_details.system_entry_date -> NA,NA
general_practice_test_records.consultation_identifier -> NA,NA
general_practice_test_records.consultation_type_code -> visit_detail_information.visit_source_code
general_practice_test_records.entity_type_identifier -> NA,NA
general_practice_test_records.event_date -> visit_detail_information.visit_start_date
general_practice_test_records.event_date -> visit_detail_information.visit_start_datetime
general_practice_test_records.medical_code -> NA,NA
general_practice_test_records.patient_identifier -> NA,NA
general_practice_test_records.snomed_description_identifier -> NA,NA
general_practice_test_records.snomed_postcoordinated_expression -> NA,NA
general_practice_test_records.snomed_concept_identifier -> NA,NA
general_practice_test_records.snomed_mapping_assurance -> NA,NA
general_practice_test_records.snomed_mapping_indicative -> NA,NA
general_practice_test_records.snomed_mapping_type -> NA,NA
general_practice_test_records.snomed_mapping_version -> NA,NA
general_practice_test_records.staff_identifier -> NA,NA
general_practice_test_records.system_entry_date -> NA,NA
immunisation_records.immunisation_batch_number -> NA,NA
immunisation_records.immunisation_compound -> NA,NA
immunisation_records.consultation_identifier -> NA,NA
immunisation_records.consultation_type_code -> visit_detail_information.visit_source_code
immunisation_records.event_date -> visit_detail_information.visit_start_date
immunisation_records.event_date -> visit_detail_information.visit_start_datetime
immunisation_records.immunisation_component_type -> NA,NA
immunisation_records.medical_code -> NA,NA
immunisation_records.administration_method -> NA,NA
immunisation_records.patient_identifier -> NA,NA
immunisation_records.immunisation_reason -> NA,NA
immunisation_records.snomed_description_identifier -> NA,NA
immunisation_records.snomed_postcoordinated_expression -> NA,NA
immunisation_records.snomed_concept_identifier -> NA,NA
immunisation_records.snomed_mapping_assurance -> NA,NA
immunisation_records.snomed_mapping_indicative -> NA,NA
immunisation_records.snomed_mapping_type -> NA,NA
immunisation_records.snomed_mapping_version -> NA,NA
immunisation_records.immunisation_location -> NA,NA
immunisation_records.staff_identifier -> NA,NA
immunisation_records.immunisation_stage -> NA,NA
immunisation_records.immunisation_status -> NA,NA
immunisation_records.system_entry_date -> NA,NA
medical_history_events.additional_details_identifier -> NA,NA
medical_history_events.consultation_identifier -> NA,NA
medical_history_events.consultation_type_code -> visit_detail_information.visit_source_code
medical_history_events.entity_type_identifier -> NA,NA
medical_history_events.episode_type -> NA,NA
medical_history_events.event_date -> visit_detail_information.visit_start_date
medical_history_events.event_date -> visit_detail_information.visit_start_datetime
medical_history_events.medical_code -> NA,NA
medical_history_events.patient_identifier -> NA,NA
medical_history_events.snomed_description_identifier -> NA,NA
medical_history_events.snomed_postcoordinated_expression -> NA,NA
medical_history_events.snomed_concept_identifier -> NA,NA
medical_history_events.snomed_mapping_assurance -> NA,NA
medical_history_events.snomed_mapping_indicative -> NA,NA
medical_history_events.snomed_mapping_type -> NA,NA
medical_history_events.snomed_mapping_version -> NA,NA
medical_history_events.staff_identifier -> NA,NA
medical_history_events.system_entry_date -> NA,NA
patient_information.acceptable_patient_flag -> NA,NA
patient_information.capitation_supplement_level -> NA,NA
patient_information.child_health_surveillance_registration_date -> NA,NA
patient_information.child_health_surveillance_registered -> NA,NA
patient_information.current_registration_date -> NA,NA
patient_information.death_date -> death_event.death_date
patient_information.death_date -> death_event.death_date_time
patient_information.family_number -> NA,NA
patient_information.first_registration_date -> clinical_observation_time_span.observation_start_date
patient_information.patient_gender -> patient_information.gender_standard_concept_identifier
patient_information.patient_gender -> patient_information.gender_source_code
patient_information.internal_transfer_count -> NA,NA
patient_information.marital_status -> NA,NA
patient_information.birth_month -> patient_information.birth_month
patient_information.patient_identifier -> patient_information.person_source_key
patient_information.patient_identifier -> death_event.person_identifier
patient_information.patient_identifier -> patient_information.person_identifier
patient_information.patient_identifier -> healthcare_delivery_unit.unit_identifier
patient_information.patient_identifier -> patient_information.primary_care_site_identifier
patient_information.patient_identifier -> clinical_observation_time_span.person_identifier
patient_information.prescription_exemption_type -> NA,NA
patient_information.registration_gap_days -> NA,NA
patient_information.registration_status -> NA,NA
patient_information.transfer_out_date -> clinical_observation_time_span.observation_end_date
patient_information.transfer_out_reason -> NA,NA
patient_information.vamp_identifier -> NA,NA
patient_information.birth_year -> patient_information.birth_year
practice_details.last_collection_date -> clinical_observation_time_span.observation_end_date
practice_details.practice_identifier -> healthcare_delivery_unit.unit_identifier
practice_details.practice_identifier -> healthcare_delivery_unit.unit_source_identifier
practice_details.practice_region -> healthcare_delivery_unit.location_identifier
practice_details.practice_region -> geographic_location_information.location_identifier
practice_details.practice_region -> geographic_location_information.location_source_identifier
practice_details.up_to_standard_date -> clinical_observation_time_span.observation_start_date
practice_staff_details.staff_gender -> healthcare_provider.gender_source_code
practice_staff_details.staff_gender -> healthcare_provider.gender_standard_concept_identifier
practice_staff_details.staff_role -> healthcare_provider.specialty_standard_concept_identifier
practice_staff_details.staff_role -> healthcare_provider.specialty_source_code
practice_staff_details.staff_identifier -> healthcare_provider.unit_identifier
practice_staff_details.staff_identifier -> healthcare_provider.provider_source_identifier
practice_staff_details.staff_identifier -> healthcare_provider.provider_identifier
prescription_details.bnf_code -> NA,NA
prescription_details.consultation_identifier -> NA,NA
prescription_details.dosage_identifier -> NA,NA
prescription_details.drug_dmd_code -> NA,NA
prescription_details.event_date -> visit_detail_information.visit_start_date
prescription_details.event_date -> visit_detail_information.visit_start_datetime
prescription_details.issue_sequence_number -> NA,NA
prescription_details.number_of_days -> NA,NA
prescription_details.number_of_packs -> NA,NA
prescription_details.pack_type -> NA,NA
prescription_details.patient_identifier -> NA,NA
prescription_details.as_required -> NA,NA
prescription_details.product_code -> NA,NA
prescription_details.total_quantity -> NA,NA
prescription_details.staff_identifier -> NA,NA
prescription_details.system_entry_date -> NA,NA
referral_details.attendance_type -> NA,NA
referral_details.consultation_identifier -> NA,NA
referral_details.consultation_type_code -> visit_detail_information.visit_source_code
referral_details.event_date -> visit_detail_information.visit_start_date
referral_details.event_date -> visit_detail_information.visit_start_datetime
referral_details.fhsa_specialty_code -> NA,NA
referral_details.referral_type_code -> NA,NA
referral_details.medical_code -> NA,NA
referral_details.nhs_specialty_code -> NA,NA
referral_details.patient_identifier -> NA,NA
referral_details.snomed_description_identifier -> NA,NA
referral_details.snomed_postcoordinated_expression -> NA,NA
referral_details.snomed_concept_identifier -> NA,NA
referral_details.snomed_mapping_assurance -> NA,NA
referral_details.snomed_mapping_indicative -> NA,NA
referral_details.snomed_mapping_type -> NA,NA
referral_details.snomed_mapping_version -> NA,NA
referral_details.referral_source -> NA,NA
referral_details.staff_identifier -> NA,NA
referral_details.system_entry_date -> NA,NA
referral_details.referral_urgency -> NA,NA
